VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,total_amount,pickup_zone,pickup_borough,dropoff_zone
2,2019-01-01 03:33:24,2019-01-01 03:42:39,1,1.56,48,29,8.50,12.25,Clinton East,Manhattan,Brighton Beach
2,2019-01-01 22:47:56,2019-01-01 22:58:37,1,2.23,4,29,10.00,13.30,Alphabet City,Manhattan,Brighton Beach
1,2019-01-01 07:29:14,2019-01-01 07:55:47,1,3.50,48,29,17.50,19.80,Clinton East,Manhattan,Brighton Beach
1,2019-01-01 09:58:57,2019-01-01 10:12:22,1,3.20,29,37,13.00,15.30,Brighton Beach,Brooklyn,Bushwick South
2,2019-01-01 10:01:03,2019-01-01 10:06:35,2,0.90,29,44,5.50,8.16,Brighton Beach,Brooklyn,Charleston/Tottenville
2,2019-01-01 02:21:05,2019-01-01 02:33:35,1,4.02,29,37,14.50,18.96,Brighton Beach,Brooklyn,Bushwick South
2,2019-01-01 07:40:54,2019-01-01 07:57:44,2,5.18,11,14,17.50,22.56,Bath Beach,Brooklyn,Bay Ridge
1,2019-01-01 07:22:02,2019-01-01 07:25:34,1,0.50,12,29,4.50,5.80,Battery Park,Manhattan,Brighton Beach
1,2019-01-01 00:50:59,2019-01-01 00:58:56,3,0.80,7,14,6.50,9.75,Astoria,Queens,Bay Ridge
1,2019-01-01 03:58:30,2019-01-01 04:26:25,1,10.50,32,39,32.50,33.80,Bronxdale,Bronx,Canarsie
2,2019-01-01 18:21:12,2019-01-01 18:35:41,6,6.29,32,26,19.50,20.80,Bronxdale,Bronx,Borough Park
1,2019-01-01 17:05:33,2019-01-01 17:21:38,4,0.50,48,48,10.50,11.80,Clinton East,Manhattan,Clinton East
1,2019-01-01 03:23:45,2019-01-01 03:45:50,2,2.70,48,11,15.00,16.30,Clinton East,Manhattan,Bath Beach
1,2019-01-01 03:48:08,2019-01-01 04:11:15,2,3.80,11,13,17.00,18.30,Bath Beach,Brooklyn,Battery Park City
2,2019-01-01 01:50:29,2019-01-01 02:21:48,1,6.50,13,29,25.00,26.30,Battery Park City,Manhattan,Brighton Beach
2,2019-01-01 05:22:52,2019-01-01 05:25:03,1,0.34,1,38,3.50,4.80,Newark Airport,EWR,Cambria Heights
2,2019-01-01 01:28:03,2019-01-01 01:40:56,1,1.97,38,36,10.00,11.30,Cambria Heights,Queens,Bushwick North
2,2019-01-01 01:49:33,2019-01-01 01:56:44,1,1.62,39,42,7.00,8.30,Canarsie,Brooklyn,Central Harlem North
2,2019-01-01 02:24:16,2019-01-01 02:37:37,1,2.57,14,45,11.00,12.30,Bay Ridge,Brooklyn,Chinatown
2,2019-01-01 20:45:28,2019-01-01 20:52:12,1,1.26,48,29,7.00,10.38,Clinton East,Manhattan,Brighton Beach
2,2019-01-01 15:53:42,2019-01-01 15:58:54,1,1.00,29,7,5.50,8.16,Brighton Beach,Brooklyn,Astoria
1,2019-01-01 22:06:07,2019-01-01 22:17:12,1,2.50,31,33,11.50,12.80,Bronx Park,Bronx,Brooklyn Heights
1,2019-01-01 02:36:02,2019-01-01 02:46:07,1,3.60,38,29,12.50,13.80,Cambria Heights,Queens,Brighton Beach
1,2019-01-01 22:48:08,2019-01-01 22:54:19,2,0.60,29,29,5.50,6.80,Brighton Beach,Brooklyn,Brighton Beach
1,2019-01-01 06:55:30,2019-01-01 07:25:01,1,5.50,29,25,22.50,29.75,Brighton Beach,Brooklyn,Boerum Hill
2,2019-01-01 03:02:05,2019-01-01 03:10:52,1,1.39,44,7,8.00,11.63,Charleston/Tottenville,Staten Island,Astoria
2,2019-01-01 03:55:46,2019-01-01 04:03:38,1,0.94,14,12,7.00,8.30,Bay Ridge,Brooklyn,Battery Park
2,2019-01-01 08:29:56,2019-01-01 08:46:53,1,6.48,36,43,21.00,22.30,Bushwick North,Brooklyn,Central Park
2,2019-01-01 23:14:09,2019-01-01 23:48:25,1,11.82,14,10,37.00,38.30,Bay Ridge,Brooklyn,Baisley Park
2,2019-01-01 10:39:56,2019-01-01 10:59:28,4,2.31,46,48,13.50,17.76,City Island,Bronx,Clinton East
1,2019-01-01 17:29:59,2019-01-01 17:35:30,1,0.80,20,11,5.50,6.80,Belmont,Bronx,Bath Beach
1,2019-01-01 01:47:19,2019-01-01 01:47:42,1,0.00,13,13,2.50,3.80,Battery Park City,Manhattan,Battery Park City
1,2019-01-01 18:51:10,2019-01-01 18:55:26,1,1.00,12,33,5.00,7.55,Battery Park,Manhattan,Brooklyn Heights
1,2019-01-01 09:32:54,2019-01-01 09:37:48,1,0.60,11,12,5.00,6.30,Bath Beach,Brooklyn,Battery Park
1,2019-01-01 16:42:34,2019-01-01 16:47:16,3,0.60,12,41,5.00,6.30,Battery Park,Manhattan,Central Harlem
1,2019-01-01 16:48:10,2019-01-01 16:58:47,2,1.70,41,42,9.00,12.35,Central Harlem,Manhattan,Central Harlem North
1,2019-01-01 22:14:48,2019-01-01 22:29:19,1,2.20,40,29,11.00,14.30,Carroll Gardens,Brooklyn,Brighton Beach
1,2019-01-01 09:44:00,2019-01-01 10:08:35,1,2.70,34,48,16.00,17.30,Brooklyn Navy Yard,Brooklyn,Clinton East
2,2019-01-01 17:57:34,2019-01-01 18:50:47,5,7.98,10,26,39.50,40.80,Baisley Park,Queens,Borough Park
2,2019-01-01 02:21:15,2019-01-01 02:40:32,2,3.02,50,7,13.50,16.28,Clinton West,Manhattan,Astoria
2,2019-01-01 01:52:42,2019-01-01 01:58:48,1,0.68,40,36,5.50,6.80,Carroll Gardens,Brooklyn,Bushwick North
2,2019-01-01 02:23:14,2019-01-01 02:31:11,2,1.92,36,29,8.00,11.16,Bushwick North,Brooklyn,Brighton Beach
2,2019-01-01 22:32:43,2019-01-01 22:36:56,2,0.99,29,41,5.00,6.30,Brighton Beach,Brooklyn,Central Harlem
2,2019-01-01 03:37:56,2019-01-01 03:49:20,2,3.60,41,24,13.00,16.30,Central Harlem,Manhattan,Bloomingdale
2,2019-01-01 02:53:28,2019-01-01 03:01:16,2,0.92,7,29,6.50,7.80,Astoria,Queens,Brighton Beach
2,2019-01-01 01:19:29,2019-01-01 01:21:32,1,0.43,13,12,3.50,6.24,Battery Park City,Manhattan,Battery Park
2,2019-01-01 09:24:35,2019-01-01 09:29:01,1,0.85,40,36,5.50,9.80,Carroll Gardens,Brooklyn,Bushwick North
2,2019-01-01 20:32:44,2019-01-01 21:07:11,1,15.74,36,15,44.00,45.30,Bushwick North,Brooklyn,Bay Terrace/Fort Totten
1,2019-01-01 01:03:46,2019-01-01 01:19:54,2,1.60,48,34,11.00,12.30,Clinton East,Manhattan,Brooklyn Navy Yard
1,2019-01-01 08:37:55,2019-01-01 08:58:16,2,5.20,14,38,19.50,24.95,Bay Ridge,Brooklyn,Cambria Heights
2,2019-01-01 00:32:58,2019-01-01 00:46:40,5,2.12,7,25,10.50,15.34,Astoria,Queens,Boerum Hill
2,2019-01-01 18:48:32,2019-01-01 19:30:59,4,9.37,25,42,35.00,36.30,Boerum Hill,Brooklyn,Central Harlem North
2,2019-01-01 01:28:38,2019-01-01 01:33:27,4,1.31,25,24,6.00,7.30,Boerum Hill,Brooklyn,Bloomingdale
2,2019-01-01 09:10:16,2019-01-01 09:40:35,3,1.90,20,40,18.50,19.80,Belmont,Bronx,Carroll Gardens
2,2019-01-01 09:38:11,2019-01-01 09:50:46,1,2.09,43,13,10.00,11.30,Central Park,Manhattan,Battery Park City
2,2019-01-01 03:55:55,2019-01-01 04:10:19,1,3.81,37,24,14.50,20.54,Bushwick South,Brooklyn,Bloomingdale
2,2019-01-01 23:15:26,2019-01-01 23:22:16,1,3.23,46,13,10.50,14.75,City Island,Bronx,Battery Park City
2,2019-01-01 16:29:58,2019-01-01 16:31:36,1,0.30,41,41,3.50,4.80,Central Harlem,Manhattan,Central Harlem
2,2019-01-01 16:57:45,2019-01-01 17:07:16,1,2.08,26,29,9.50,11.88,Borough Park,Brooklyn,Brighton Beach
1,2019-01-01 03:52:44,2019-01-01 04:13:23,1,3.30,36,40,15.50,21.80,Bushwick North,Brooklyn,Carroll Gardens
2,2019-01-01 18:21:43,2019-01-01 18:36:08,1,2.58,36,41,12.00,13.30,Bushwick North,Brooklyn,Central Harlem
2,2019-01-01 00:39:36,2019-01-01 00:58:51,1,8.58,41,6,25.50,26.80,Central Harlem,Manhattan,Arrochar/Fort Wadsworth
1,2019-01-01 07:20:30,2019-01-01 07:42:42,1,2.70,48,29,15.50,16.80,Clinton East,Manhattan,Brighton Beach
1,2019-01-01 23:49:14,2019-01-02 00:10:45,2,3.00,12,14,15.00,16.30,Battery Park,Manhattan,Bay Ridge
2,2019-01-01 19:42:42,2019-01-01 19:45:17,3,0.55,8,18,4.00,5.30,Astoria Park,Queens,Bedford Park
2,2019-01-01 03:45:53,2019-01-01 04:20:37,3,5.54,18,36,25.00,34.19,Bedford Park,Bronx,Bushwick North
1,2019-01-01 16:19:59,2019-01-01 16:37:39,1,1.40,40,7,11.50,14.80,Carroll Gardens,Brooklyn,Astoria
1,2019-01-01 01:39:48,2019-01-01 01:48:40,1,1.30,7,12,7.50,8.80,Astoria,Queens,Battery Park
1,2019-01-01 08:59:59,2019-01-01 09:22:30,1,3.10,14,45,15.50,20.15,Bay Ridge,Brooklyn,Chinatown
2,2019-01-01 01:15:44,2019-01-01 01:31:46,1,3.42,7,40,13.50,18.50,Astoria,Queens,Carroll Gardens
2,2019-01-01 04:37:30,2019-01-01 04:39:11,1,0.39,40,12,3.50,6.00,Carroll Gardens,Brooklyn,Battery Park
2,2019-01-01 00:52:39,2019-01-01 00:54:54,1,0.73,41,33,4.00,5.30,Central Harlem,Manhattan,Brooklyn Heights
1,2019-01-01 23:11:00,2019-01-01 23:39:42,1,3.90,39,7,19.00,24.35,Canarsie,Brooklyn,Astoria
1,2019-01-01 08:42:04,2019-01-01 09:07:43,1,2.00,7,46,16.00,18.16,Astoria,Queens,City Island
1,2019-01-01 22:46:57,2019-01-01 22:58:05,2,1.40,42,11,9.00,15.30,Central Harlem North,Manhattan,Bath Beach
2,2019-01-01 07:12:17,2019-01-01 07:36:13,1,3.66,48,36,17.50,22.56,Clinton East,Manhattan,Bushwick North
2,2019-01-01 09:38:00,2019-01-01 09:40:39,1,0.62,13,25,4.00,5.30,Battery Park City,Manhattan,Boerum Hill
2,2019-01-01 23:43:41,2019-01-01 23:59:15,1,3.02,36,16,13.50,14.80,Bushwick North,Brooklyn,Bayside
2,2019-01-01 01:26:24,2019-01-01 01:28:52,1,0.59,29,40,4.00,6.89,Brighton Beach,Brooklyn,Carroll Gardens
2,2019-01-01 16:30:50,2019-01-01 16:33:34,1,0.72,41,41,4.50,6.96,Central Harlem,Manhattan,Central Harlem
2,2019-01-01 23:38:29,2019-01-01 23:42:54,1,0.73,41,40,5.00,7.56,Central Harlem,Manhattan,Carroll Gardens
2,2019-01-01 03:47:16,2019-01-01 04:03:56,1,2.48,40,48,13.00,16.30,Carroll Gardens,Brooklyn,Clinton East
2,2019-01-01 09:19:54,2019-01-01 09:26:22,1,0.78,42,42,6.00,8.76,Central Harlem North,Manhattan,Central Harlem North
2,2019-01-01 22:32:35,2019-01-01 22:49:09,1,2.27,42,1,12.50,13.80,Central Harlem North,Manhattan,Newark Airport
2,2019-01-01 18:59:27,2019-01-01 19:15:15,1,7.87,43,27,23.00,29.16,Central Park,Manhattan,Breezy Point/Fort Tilden/Riis Beach
1,2019-01-01 00:14:41,2019-01-01 00:40:38,1,8.30,29,29,27.00,28.30,Brighton Beach,Brooklyn,Brighton Beach
2,2019-01-01 18:16:26,2019-01-01 18:42:37,2,3.68,50,29,18.00,19.30,Clinton West,Manhattan,Brighton Beach
2,2019-01-01 07:54:35,2019-01-01 08:18:49,2,6.41,48,25,21.50,29.31,Clinton East,Manhattan,Boerum Hill
1,2019-01-01 00:11:53,2019-01-01 00:35:42,1,3.50,48,11,17.50,18.80,Clinton East,Manhattan,Bath Beach
1,2019-01-01 07:38:39,2019-01-01 07:43:55,1,1.30,11,40,6.50,7.80,Bath Beach,Brooklyn,Carroll Gardens
2,2019-01-01 18:17:44,2019-01-01 18:28:07,1,1.14,32,29,8.00,11.30,Bronxdale,Bronx,Brighton Beach
2,2019-01-01 02:31:59,2019-01-01 02:48:10,1,5.19,29,13,18.00,22.20,Brighton Beach,Brooklyn,Battery Park City
2,2019-01-01 09:24:38,2019-01-01 09:45:42,1,3.04,12,8,15.00,16.30,Battery Park,Manhattan,Astoria Park
2,2019-01-01 16:46:31,2019-01-01 17:05:33,1,2.00,8,7,13.50,17.76,Astoria Park,Queens,Astoria
1,2019-01-01 08:30:29,2019-01-01 08:40:51,1,1.00,49,8,8.00,9.30,Clinton Hill,Brooklyn,Astoria Park
1,2019-01-01 23:41:56,2019-01-01 23:49:58,1,1.30,8,46,7.50,8.80,Astoria Park,Queens,City Island
1,2019-01-01 20:51:16,2019-01-01 21:02:42,1,1.00,46,49,8.50,9.80,City Island,Bronx,Clinton Hill
2,2019-01-01 08:27:48,2019-01-01 08:45:37,1,1.95,34,12,12.00,15.96,Brooklyn Navy Yard,Brooklyn,Battery Park
2,2019-01-01 23:52:30,2019-01-01 23:58:37,1,0.93,11,29,6.00,7.30,Bath Beach,Brooklyn,Brighton Beach
1,2019-01-01 19:30:57,2019-01-01 19:43:34,1,1.40,48,18,9.50,10.80,Clinton East,Manhattan,Bedford Park
1,2019-01-01 16:44:35,2019-01-01 17:00:56,1,2.20,18,11,12.00,13.30,Bedford Park,Bronx,Bath Beach
2,2019-01-01 16:08:34,2019-01-01 16:23:04,1,3.26,13,48,12.50,13.80,Battery Park City,Manhattan,Clinton East
2,2019-01-01 17:24:09,2019-01-01 17:27:01,1,0.36,48,50,4.00,6.89,Clinton East,Manhattan,Clinton West
2,2019-01-01 17:30:04,2019-01-01 18:05:19,1,7.90,50,48,28.50,34.80,Clinton West,Manhattan,Clinton East
2,2019-01-01 16:28:33,2019-01-01 16:34:43,6,0.86,44,14,6.00,8.76,Charleston/Tottenville,Staten Island,Bay Ridge
2,2019-01-01 09:36:36,2019-01-01 09:55:16,6,4.98,14,49,18.00,23.16,Bay Ridge,Brooklyn,Clinton Hill
2,2019-01-01 23:12:42,2019-01-01 23:20:21,5,1.32,29,37,7.50,8.80,Brighton Beach,Brooklyn,Bushwick South
2,2019-01-01 00:33:37,2019-01-01 00:45:46,5,2.08,11,40,10.00,13.56,Bath Beach,Brooklyn,Carroll Gardens
2,2019-01-01 23:50:28,2019-01-01 23:52:41,5,0.58,41,41,4.00,6.36,Central Harlem,Manhattan,Central Harlem
1,2019-01-01 08:58:07,2019-01-01 09:04:18,1,0.60,48,48,5.50,6.80,Clinton East,Manhattan,Clinton East
2,2019-01-01 03:10:26,2019-01-01 03:35:33,1,2.78,48,14,16.50,17.80,Clinton East,Manhattan,Bay Ridge
2,2019-01-01 17:58:15,2019-01-01 18:28:40,1,3.74,29,50,20.50,21.80,Brighton Beach,Brooklyn,Clinton West
1,2019-01-01 22:35:04,2019-01-01 22:39:39,3,0.70,11,29,5.00,6.30,Bath Beach,Brooklyn,Brighton Beach
1,2019-01-01 16:42:25,2019-01-01 17:02:21,3,4.20,29,1,16.50,17.80,Brighton Beach,Brooklyn,Newark Airport
2,2019-01-01 23:12:17,2019-01-01 23:20:30,1,1.73,18,31,8.00,11.16,Bedford Park,Bronx,Bronx Park
2,2019-01-01 14:28:39,2019-01-01 15:04:26,1,8.43,31,13,31.00,37.30,Bronx Park,Bronx,Battery Park City
1,2019-01-01 09:36:19,2019-01-01 09:41:55,1,0.90,29,7,5.50,7.80,Brighton Beach,Brooklyn,Astoria
1,2019-01-01 08:44:18,2019-01-01 08:49:46,1,0.90,7,20,5.50,6.80,Astoria,Queens,Belmont
2,2019-01-01 00:11:06,2019-01-01 00:17:38,1,1.55,38,42,7.00,10.79,Cambria Heights,Queens,Central Harlem North
2,2019-01-01 08:25:14,2019-01-01 08:32:30,1,0.77,42,43,6.00,7.30,Central Harlem North,Manhattan,Central Park
2,2019-01-01 08:34:14,2019-01-01 08:42:06,1,0.92,43,43,6.50,9.20,Central Park,Manhattan,Central Park
2,2019-01-01 03:43:46,2019-01-01 03:45:38,1,0.25,43,43,3.50,4.80,Central Park,Manhattan,Central Park
2,2019-01-01 02:48:40,2019-01-01 03:03:39,1,2.33,50,36,11.50,15.36,Clinton West,Manhattan,Bushwick North
2,2019-01-01 00:06:36,2019-01-01 00:38:00,1,17.09,32,36,47.50,58.56,Bronxdale,Bronx,Bushwick North
2,2019-01-01 01:42:02,2019-01-01 01:52:32,1,2.03,36,37,9.00,10.30,Bushwick North,Brooklyn,Bushwick South
2,2018-12-31 03:59:46,2018-12-31 04:08:54,2,1.06,11,42,7.50,8.80,Bath Beach,Brooklyn,Central Harlem North
2,2019-01-01 23:11:08,2019-01-01 23:16:03,1,1.49,39,1,6.50,9.36,Canarsie,Brooklyn,Newark Airport
2,2019-01-01 03:25:20,2019-01-01 03:33:44,1,0.96,43,43,7.00,9.00,Central Park,Manhattan,Central Park
2,2019-01-01 17:39:34,2019-01-01 17:55:36,1,2.63,43,29,12.50,16.56,Central Park,Manhattan,Brighton Beach
2,2019-01-01 02:57:40,2019-01-01 03:02:34,1,0.77,29,41,5.00,7.56,Brighton Beach,Brooklyn,Central Harlem
1,2019-01-01 02:28:26,2019-01-01 03:01:10,1,7.80,46,17,27.50,34.55,City Island,Bronx,Bedford
2,2019-01-01 00:49:04,2019-01-01 01:16:09,1,2.90,13,46,17.50,22.56,Battery Park City,Manhattan,City Island
2,2019-01-01 00:19:03,2019-01-01 00:23:44,5,0.90,33,41,5.50,8.16,Brooklyn Heights,Brooklyn,Central Harlem
2,2019-01-01 01:25:02,2019-01-01 01:27:35,5,0.87,40,13,4.50,5.80,Carroll Gardens,Brooklyn,Battery Park City
2,2019-01-01 22:33:14,2019-01-01 22:45:06,5,1.85,37,39,10.00,14.69,Bushwick South,Brooklyn,Canarsie
2,2019-01-01 02:50:29,2019-01-01 03:13:06,5,4.21,39,34,18.00,23.16,Canarsie,Brooklyn,Brooklyn Navy Yard
1,2019-01-01 17:16:21,2019-01-01 17:30:10,1,2.70,14,36,11.50,15.36,Bay Ridge,Brooklyn,Bushwick North
1,2019-01-01 18:31:13,2019-01-01 18:37:17,1,1.00,36,40,6.50,9.75,Bushwick North,Brooklyn,Carroll Gardens
1,2019-01-01 07:41:55,2019-01-01 07:44:29,2,0.70,12,40,4.50,5.80,Battery Park,Manhattan,Carroll Gardens
1,2019-01-01 10:47:27,2019-01-01 10:50:18,1,0.40,41,41,4.00,5.30,Central Harlem,Manhattan,Central Harlem
1,2019-01-01 08:55:38,2019-01-01 09:13:03,1,5.10,29,23,18.00,23.15,Brighton Beach,Brooklyn,Bloomfield/Emerson Hill
2,2019-01-01 04:12:24,2019-01-01 04:30:04,5,0.99,14,12,10.00,11.30,Bay Ridge,Brooklyn,Battery Park
2,2019-01-01 07:37:27,2019-01-01 07:45:44,5,0.96,7,13,7.00,9.30,Astoria,Queens,Battery Park City
2,2019-01-01 23:10:43,2019-01-01 23:18:34,1,0.75,14,13,6.50,7.80,Bay Ridge,Brooklyn,Battery Park City
2,2019-01-01 23:20:44,2019-01-01 23:37:25,1,5.32,13,30,17.50,18.80,Battery Park City,Manhattan,Broad Channel
2,2019-01-01 20:52:30,2019-01-01 21:24:49,1,5.11,48,42,22.50,28.56,Clinton East,Manhattan,Central Harlem North
1,2019-01-01 08:25:15,2019-01-01 08:28:06,4,0.60,40,13,4.00,5.30,Carroll Gardens,Brooklyn,Battery Park City
1,2019-01-01 07:29:39,2019-01-01 07:33:42,2,0.60,13,40,5.00,7.55,Battery Park City,Manhattan,Carroll Gardens
1,2019-01-01 22:38:19,2019-01-01 22:45:29,2,1.50,13,29,7.50,8.80,Battery Park City,Manhattan,Brighton Beach
1,2019-01-01 22:49:05,2019-01-01 22:55:36,2,1.20,41,33,6.50,7.80,Central Harlem,Manhattan,Brooklyn Heights
2,2019-01-01 08:43:04,2019-01-01 09:07:07,1,4.35,36,11,18.50,19.80,Bushwick North,Brooklyn,Bath Beach
2,2019-01-01 16:07:30,2019-01-01 16:16:55,2,1.72,39,40,8.50,9.80,Canarsie,Brooklyn,Carroll Gardens
2,2019-01-01 16:18:11,2019-01-01 16:19:56,2,0.17,40,40,3.00,4.30,Carroll Gardens,Brooklyn,Carroll Gardens
2,2019-01-01 23:25:12,2019-01-01 23:29:23,2,0.60,41,13,5.00,6.30,Central Harlem,Manhattan,Battery Park City
2,2019-01-01 01:46:02,2019-01-01 02:07:04,2,8.15,13,6,25.50,32.16,Battery Park City,Manhattan,Arrochar/Fort Wadsworth
2,2018-12-31 18:58:16,2018-12-31 19:11:37,5,1.35,12,14,10.00,13.56,Battery Park,Manhattan,Bay Ridge
2,2019-01-01 22:41:44,2019-01-01 23:03:33,5,5.67,11,37,20.50,21.80,Bath Beach,Brooklyn,Bushwick South
2,2019-01-01 06:47:01,2019-01-01 07:40:36,1,10.63,29,46,41.00,42.30,Brighton Beach,Brooklyn,City Island
1,2019-01-01 02:08:29,2019-01-01 02:14:17,2,1.00,1,1,6.00,7.30,Newark Airport,EWR,Newark Airport
1,2019-01-01 23:18:21,2019-01-01 23:32:31,3,2.70,38,11,12.00,13.30,Cambria Heights,Queens,Bath Beach
1,2019-01-01 03:34:44,2019-01-01 03:49:59,2,0.70,11,14,10.00,11.30,Bath Beach,Brooklyn,Bay Ridge
1,2019-01-01 00:53:04,2019-01-01 01:14:54,1,3.30,20,12,16.50,21.80,Belmont,Bronx,Battery Park
2,2019-01-01 16:54:22,2019-01-01 17:08:56,1,2.18,50,41,11.00,14.30,Clinton West,Manhattan,Central Harlem
2,2019-01-01 02:13:00,2019-01-01 02:41:33,1,2.12,14,50,17.50,18.80,Bay Ridge,Brooklyn,Clinton West
2,2019-01-01 01:43:29,2019-01-01 02:08:05,1,3.81,50,7,18.00,19.30,Clinton West,Manhattan,Astoria
1,2019-01-01 17:22:51,2019-01-01 17:37:46,1,1.10,40,7,10.00,13.55,Carroll Gardens,Brooklyn,Astoria
1,2019-01-01 22:41:30,2019-01-01 22:47:00,1,0.40,7,13,5.00,6.30,Astoria,Queens,Battery Park City
1,2019-01-01 08:58:08,2019-01-01 09:30:20,1,5.10,18,12,22.00,29.10,Bedford Park,Bronx,Battery Park
2,2019-01-01 22:11:15,2019-01-01 22:19:28,1,1.03,29,7,7.00,8.30,Brighton Beach,Brooklyn,Astoria
2,2019-01-01 07:09:27,2019-01-01 07:14:55,1,1.75,37,12,7.00,8.30,Bushwick South,Brooklyn,Battery Park
2,2019-01-01 02:18:16,2019-01-01 02:23:16,1,0.96,12,36,5.50,9.00,Battery Park,Manhattan,Bushwick North
2,2019-01-01 01:25:39,2019-01-01 01:34:44,1,1.78,36,1,8.50,12.74,Bushwick North,Brooklyn,Newark Airport
2,2019-01-01 07:40:49,2019-01-01 07:46:44,1,0.93,38,43,6.50,7.80,Cambria Heights,Queens,Central Park
2,2019-01-01 03:48:30,2019-01-01 04:22:50,1,5.01,43,14,23.00,29.16,Central Park,Manhattan,Bay Ridge
2,2019-01-01 23:05:05,2019-01-01 23:11:47,1,1.92,18,25,7.50,8.80,Bedford Park,Bronx,Boerum Hill
2,2019-01-01 07:30:02,2019-01-01 07:36:50,1,0.99,24,25,6.50,7.80,Bloomingdale,Manhattan,Boerum Hill
2,2019-01-01 23:50:25,2019-01-02 00:01:58,1,3.65,42,43,13.00,14.30,Central Harlem North,Manhattan,Central Park
2,2019-01-01 02:12:16,2019-01-01 02:21:47,3,1.69,18,31,8.50,9.80,Bedford Park,Bronx,Bronx Park
2,2019-01-01 12:33:06,2019-01-01 12:40:16,2,0.80,49,14,6.00,8.30,Clinton Hill,Brooklyn,Bay Ridge
2,2019-01-01 03:41:18,2019-01-01 03:47:56,2,1.14,14,8,6.50,7.80,Bay Ridge,Brooklyn,Astoria Park
2,2019-01-01 08:51:23,2019-01-01 09:11:56,2,3.03,8,32,15.00,19.30,Astoria Park,Queens,Bronxdale
2,2019-01-01 08:26:30,2019-01-01 08:54:15,1,11.96,38,13,35.50,36.80,Cambria Heights,Queens,Battery Park City
2,2019-01-01 01:54:16,2019-01-01 02:02:10,2,0.77,11,29,6.50,7.80,Bath Beach,Brooklyn,Brighton Beach
2,2019-01-01 18:18:51,2019-01-01 18:45:12,1,3.27,11,29,17.50,22.56,Bath Beach,Brooklyn,Brighton Beach
2,2019-01-01 03:52:03,2019-01-01 04:12:04,1,4.77,47,30,17.00,20.59,Claremont/Bathgate,Bronx,Broad Channel
2,2019-01-01 09:35:48,2019-01-01 09:59:49,1,4.34,20,6,18.50,23.76,Belmont,Bronx,Arrochar/Fort Wadsworth
2,2019-01-01 07:43:13,2019-01-01 08:05:55,2,8.47,32,22,26.50,27.80,Bronxdale,Bronx,Bensonhurst West
2,2019-01-01 03:44:37,2019-01-01 04:22:50,1,7.74,7,16,31.00,32.30,Astoria,Queens,Bayside
2,2019-01-01 02:54:01,2019-01-01 02:59:50,3,1.01,14,33,6.00,8.76,Bay Ridge,Brooklyn,Brooklyn Heights
2,2019-01-01 16:25:08,2019-01-01 16:31:03,5,0.75,13,29,5.50,8.16,Battery Park City,Manhattan,Brighton Beach
2,2019-01-01 02:33:21,2019-01-01 02:36:36,5,0.62,29,29,4.00,6.30,Brighton Beach,Brooklyn,Brighton Beach
2,2019-01-01 16:41:14,2019-01-01 16:44:56,5,0.66,29,37,4.50,5.80,Brighton Beach,Brooklyn,Bushwick South
2,2019-01-01 02:46:25,2019-01-01 02:48:43,5,0.27,20,20,3.50,6.00,Belmont,Bronx,Belmont
2,2019-01-01 00:52:08,2019-01-01 01:02:48,5,2.21,20,42,9.50,12.96,Belmont,Bronx,Central Harlem North
2,2019-01-01 02:41:01,2019-01-01 03:16:45,1,24.74,32,28,65.50,66.80,Bronxdale,Bronx,Briarwood/Jamaica Hills
2,2019-01-01 02:20:53,2019-01-01 02:23:19,1,0.38,48,50,4.00,6.89,Clinton East,Manhattan,Clinton West
2,2019-01-01 23:24:44,2019-01-01 23:48:42,1,7.07,50,9,23.50,24.80,Clinton West,Manhattan,Auburndale
1,2019-01-01 23:01:19,2019-01-01 23:06:50,1,1.00,37,42,6.00,7.30,Bushwick South,Brooklyn,Central Harlem North
1,2019-01-01 23:09:47,2019-01-01 23:19:09,2,1.10,42,13,7.50,10.55,Central Harlem North,Manhattan,Battery Park City
1,2019-01-01 00:32:31,2019-01-01 00:38:12,2,0.50,11,12,5.50,6.80,Bath Beach,Brooklyn,Battery Park
1,2019-01-01 20:48:56,2019-01-01 21:26:54,4,2.40,11,48,22.00,28.30,Bath Beach,Brooklyn,Clinton East
2,2019-01-01 06:27:38,2019-01-01 06:41:38,2,0.92,14,20,9.50,10.80,Bay Ridge,Brooklyn,Belmont
2,2019-01-01 00:51:10,2019-01-01 01:02:15,2,0.85,7,20,8.00,11.16,Astoria,Queens,Belmont
2,2019-01-01 16:24:06,2019-01-01 16:36:18,2,2.93,31,46,12.00,13.30,Bronx Park,Bronx,City Island
2,2019-01-01 13:15:57,2019-01-01 13:23:39,1,1.40,49,44,7.00,10.38,Clinton Hill,Brooklyn,Charleston/Tottenville
2,2019-01-01 03:25:59,2019-01-01 03:33:27,1,1.47,44,40,7.00,18.30,Charleston/Tottenville,Staten Island,Carroll Gardens
2,2019-01-01 01:34:51,2019-01-01 01:48:36,1,1.11,40,37,9.50,12.96,Carroll Gardens,Brooklyn,Bushwick South
2,2019-01-01 03:50:20,2019-01-01 04:00:05,1,0.83,37,14,7.50,9.80,Bushwick South,Brooklyn,Bay Ridge
2,2019-01-01 17:14:53,2019-01-01 17:29:07,1,2.29,11,48,11.50,14.72,Bath Beach,Brooklyn,Clinton East
